代码,名称,日期,收盘,AI建议,理由,操作(开盘买),成交价(开盘买),持仓股数(开盘买),当日盈亏(开盘买),总资产(开盘买),操作(尾盘买),成交价(尾盘买),持仓股数(尾盘买),当日盈亏(尾盘买),总资产(尾盘买)
600879,航天电子,2025-11-10,11.48,买入,放量大涨突破，短期动能强劲，可尝试跟进。,无,,0,0.0,980036.0,买入,11.48,85400,0.0,980904.0
600879,航天电子,2025-11-11,11.19,卖出,放量下跌，吞没前日部分涨幅，短线风险加大。,执行买入,11.4,85900,-18039.0,961997.0,卖出,11.19,0,-24766.0,956138.0
600879,航天电子,2025-11-12,11.09,空仓,连续两日缩量下跌，短期趋势转弱，建议离场观望。,执行卖出,11.16,0,-2577.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-13,11.2,持有,股价小幅上涨，趋势待观察。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-14,10.9,持有,缩量下跌，未破关键支撑，可继续观察。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-17,10.96,持有,小幅反弹但量能不足，维持震荡判断。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-18,10.74,持有,再次下跌但未创新低，等待企稳信号。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-19,10.74,持有,股价走平，方向不明，建议继续观望。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-20,10.74,持有,股价持平，缺乏方向，建议观望。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-21,10.41,卖出,跌幅较大，短期趋势转弱，控制风险。,无,,0,0.0,959420.0,无,,0,0.0,956138.0
600879,航天电子,2025-11-24,10.9,买入,放量上涨，收复前日跌幅，动能转强。,无,,0,0.0,959420.0,买入,10.9,87700,0.0,956138.0
600879,航天电子,2025-11-25,10.89,持有,股价基本持平，上涨后正常整理，观察后续方向。,执行买入,11.0,87200,-9592.0,949828.0,无,,87700,-877.0,955261.0
600879,航天电子,2025-11-26,10.63,卖出,再次下跌，跌破前日整理平台，短期走弱。,无,,87200,-22672.0,927156.0,卖出,10.63,0,-22802.0,932459.0
600879,航天电子,2025-11-27,10.72,持有,小幅上涨，趋势待观察。,执行卖出,10.56,0,-6104.0,921052.0,无,,0,0.0,932459.0
600879,航天电子,2025-11-28,10.97,持有,涨幅扩大，延续上涨势头。,无,,0,0.0,921052.0,无,,0,0.0,932459.0
600879,航天电子,2025-12-01,11.3,持有,连续上涨，量价配合良好。,无,,0,0.0,921052.0,无,,0,0.0,932459.0
600879,航天电子,2025-12-02,11.64,持有,强势上涨，但需警惕短期回调。,无,,0,0.0,921052.0,无,,0,0.0,932459.0
600879,航天电子,2025-12-03,11.34,卖出,出现回调，短期上涨动能减弱。,无,,0,0.0,921052.0,无,,0,0.0,932459.0
600879,航天电子,2025-12-04,12.26,买入,放量大涨突破，短期趋势启动。,无,,0,0.0,921052.0,买入,12.26,76000,0.0,932459.0
600879,航天电子,2025-12-05,12.69,持有,延续涨势，量价配合良好，继续持仓。,执行买入,12.01,76600,52088.0,973140.0,无,,76000,32680.0,965139.0
600879,航天电子,2025-12-08,13.41,持有,涨幅扩大，上升动能强劲，持股待涨。,无,,76600,55152.0,1028292.0,无,,76000,54720.0,1019859.0
600879,航天电子,2025-12-09,13.29,持有,小幅回调属正常整理，未破关键位，继续。,无,,76600,-9192.0,1019100.0,无,,76000,-9120.0,1010739.0
600879,航天电子,2025-12-10,13.55,持有,价格再创新高，趋势未改，维持持仓。,无,,76600,19916.0,1039016.0,无,,76000,19760.0,1030499.0
600879,航天电子,2025-12-11,13.85,持有,股价放量上涨，趋势初现，可继续观察。,无,,76600,22980.0,1061996.0,无,,76000,22800.0,1053299.0
600879,航天电子,2025-12-12,14.38,持有,涨幅扩大，量价配合良好，维持上升趋势。,无,,76600,40598.0,1102594.0,无,,76000,40280.0,1093579.0
600879,航天电子,2025-12-15,15.82,持有,强势涨停，多头动能强劲，持仓待涨。,无,,76600,110304.0,1212898.0,无,,76000,109440.0,1203019.0
600879,航天电子,2025-12-16,17.4,卖出,连续涨停后出现放量滞涨或冲高回落，锁定利润。,无,,76600,121028.0,1333926.0,卖出,17.4,0,120080.0,1323099.0
600879,航天电子,2025-12-17,17.0,空仓,股价回调，短期趋势可能转弱，宜观望。,执行卖出,17.76,0,27576.0,1361502.0,无,,0,0.0,1323099.0
600879,航天电子,2025-12-18,17.28,买入,放量上涨突破，短期趋势转强。,无,,0,0.0,1361502.0,买入,17.28,76500,0.0,1323099.0
600879,航天电子,2025-12-19,18.07,持有,涨幅扩大，量价配合良好，继续看多。,执行买入,17.5,77800,44346.0,1405848.0,无,,76500,60435.0,1383534.0
600879,航天电子,2025-12-22,17.41,卖出,放量下跌，跌破前日涨幅，短期走弱。,无,,77800,-51348.0,1354500.0,卖出,17.41,0,-50490.0,1333044.0
600879,航天电子,2025-12-23,16.05,空仓,大幅下跌，趋势破坏，观望为宜。,执行卖出,17.22,0,-14782.0,1339718.0,无,,0,0.0,1333044.0
600879,航天电子,2025-12-24,16.92,买入,止跌反弹，收复部分跌幅，或有短线机会。,无,,0,0.0,1339718.0,买入,16.92,78700,0.0,1333044.0
600879,航天电子,2025-12-25,18.61,持有,强势涨停，趋势确立，可继续观察。,执行买入,16.71,80100,152190.0,1491908.0,无,,78700,133003.0,1466047.0
600879,航天电子,2025-12-26,19.47,持有,延续上涨，量价配合，趋势未变。,无,,80100,68886.0,1560794.0,无,,78700,67682.0,1533729.0
600879,航天电子,2025-12-29,19.28,持有,小幅回调，属正常调整，未破关键位。,无,,80100,-15219.0,1545575.0,无,,78700,-14953.0,1518776.0
600879,航天电子,2025-12-30,19.38,持有,止跌企稳，波动收窄，等待方向选择。,无,,80100,8010.0,1553585.0,无,,78700,7870.0,1526646.0
600879,航天电子,2025-12-31,21.32,持有,再次强势涨停，动能强劲，继续持仓。,无,,80100,155394.0,1708979.0,无,,78700,152678.0,1679324.0
600879,航天电子,2026-01-05,21.75,买入,放量上涨突破，趋势启动。,无,,80100,34443.0,1743422.0,无,,78700,33841.0,1713165.0
600879,航天电子,2026-01-06,23.93,持有,强势涨停，趋势延续，持股待涨。,无,,80100,174618.0,1918040.0,无,,78700,171566.0,1884731.0
600879,航天电子,2026-01-07,23.71,持有,缩量小幅回调，属正常整理，未破趋势。,无,,80100,-17622.0,1900418.0,无,,78700,-17314.0,1867417.0
600879,航天电子,2026-01-08,26.08,持有,再次强势涨停，多头动能强劲。,无,,80100,189837.0,2090255.0,无,,78700,186519.0,2053936.0
600879,航天电子,2026-01-09,28.69,持有,连续涨停，趋势加速，锁定利润但可继续观察。,无,,80100,209061.0,2299316.0,无,,78700,205407.0,2259343.0
600879,航天电子,2026-01-12,31.56,卖出,涨停次日易回调，锁定利润,无,,80100,229887.0,2529203.0,卖出,31.56,0,225869.0,2485212.0
600879,航天电子,2026-01-13,28.4,空仓,跌停破位，趋势转弱，规避风险,执行卖出,32.23,0,53667.0,2582870.0,无,,0,0.0,2485212.0
600879,航天电子,2026-01-14,29.75,持有,反弹但未收复昨日跌幅，观望,无,,0,0.0,2582870.0,无,,0,0.0,2485212.0
600879,航天电子,2026-01-15,26.78,空仓,再次跌停，下跌趋势确认，离场,无,,0,0.0,2582870.0,无,,0,0.0,2485212.0
600879,航天电子,2026-01-16,25.66,空仓,延续跌势，未见企稳信号,无,,0,0.0,2582870.0,无,,0,0.0,2485212.0
600879,航天电子,2026-01-19,26.53,持有,放量上涨，趋势初现，观察次日持续性。,无,,0,0.0,2582870.0,无,,0,0.0,2485212.0
600879,航天电子,2026-01-20,26.31,持有,小幅回调，未破前日低点，上升趋势中正常调整。,无,,0,0.0,2582870.0,无,,0,0.0,2485212.0
600879,航天电子,2026-01-21,26.93,买入,回调结束重拾升势，量价齐升，突破前高可跟进。,无,,0,0.0,2582870.0,买入,26.93,92200,0.0,2485212.0
600879,航天电子,2026-01-22,28.6,持有,强势涨停，多头动能强劲，继续待涨。,执行买入,26.66,96800,187792.0,2770662.0,无,,92200,153974.0,2639186.0
600879,航天电子,2026-01-23,31.46,卖出,连续大涨后再度涨停，短期涨幅过大，锁定利润。,无,,96800,276848.0,3047510.0,卖出,31.46,0,263692.0,2902878.0
600879,航天电子,2026-01-26,28.32,空仓,股价跌停，趋势转弱，回避风险。,执行卖出,30.0,0,-141328.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-01-27,28.95,持有,小幅反弹，但未改下跌趋势，观望为主。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-01-28,27.35,卖出,反弹结束，跌幅扩大，确认下跌趋势。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-01-29,26.1,空仓,连续下跌，未见企稳信号，保持观望。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-01-30,25.75,空仓,跌势趋缓但仍未止跌，继续等待明确信号。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-02-02,25.57,持有,小幅调整，趋势未明，观望。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-02-03,27.13,持有,放量上涨，动能强劲，继续。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-02-04,26.46,持有,上涨后正常回调，未破关键位。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
600879,航天电子,2026-02-05,26.09,卖出,连续两日回调，短线动能减弱，锁定利润。,无,,0,0.0,2906182.0,无,,0,0.0,2902878.0
002905,金逸影视,2025-09-24,10.9,空仓,股价下跌超3%，趋势转弱，宜观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-25,10.96,持有,小幅反弹，但量能未确认，暂持观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-26,10.58,空仓,再次大幅下跌，破位下行，风险加大。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-29,10.62,持有,止跌微涨，但未改弱势，继续观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-09-30,10.6,空仓,窄幅震荡收跌，缺乏明确方向，保持谨慎。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-09,10.04,空仓,跌幅过大，趋势不明，等待企稳。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-10,10.11,持有,小幅反弹，但量能未确认，暂持观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-13,10.09,持有,微幅调整，未破前低，继续观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-14,9.99,卖出,收盘跌破10元整数关口，弱势延续。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
002905,金逸影视,2025-10-15,10.21,买入,放量上涨收复前日失地，短线转强。,无,,0,0.0,1000000.0,买入,10.21,97900,0.0,1000000.0
002905,金逸影视,2025-10-16,10.11,持有,股价小幅回调，趋势未明，建议观望。,执行买入,10.23,97700,-11724.0,988276.0,无,,97900,-9790.0,990210.0
002905,金逸影视,2025-10-17,9.98,持有,连续两日下跌，但未破关键位，等待企稳信号。,无,,97700,-12701.0,975575.0,无,,97900,-12727.0,977483.0
002905,金逸影视,2025-10-20,10.29,买入,放量上涨突破前高，短期趋势转强。,无,,97700,30287.0,1005862.0,无,,97900,30349.0,1007832.0
002905,金逸影视,2025-10-21,10.46,持有,延续上涨势头，量价配合良好，继续持仓。,无,,97700,16609.0,1022471.0,无,,97900,16643.0,1024475.0
002905,金逸影视,2025-10-22,10.52,持有,涨幅收窄但维持升势，关注后续量能变化。,无,,97700,5862.0,1028333.0,无,,97900,5874.0,1030349.0
002905,金逸影视,2025-10-23,10.73,持有,放量上涨，趋势初现，可继续观察。,无,,97700,20517.0,1048850.0,无,,97900,20559.0,1050908.0
002905,金逸影视,2025-10-24,10.61,持有,缩量小幅回调，未破关键支撑，趋势未改。,无,,97700,-11724.0,1037126.0,无,,97900,-11748.0,1039160.0
002905,金逸影视,2025-10-27,10.7,持有,价格回升收复部分失地，维持震荡格局。,无,,97700,8793.0,1045919.0,无,,97900,8811.0,1047971.0
002905,金逸影视,2025-10-28,10.76,持有,延续小幅上涨，但量能一般，方向待明确。,无,,97700,5862.0,1051781.0,无,,97900,5874.0,1053845.0
002905,金逸影视,2025-10-29,10.68,持有,缩量窄幅整理，未选择方向，建议继续持仓观望。,无,,97700,-7816.0,1043965.0,无,,97900,-7832.0,1046013.0
002905,金逸影视,2025-10-30,10.56,持有,股价小幅回调，趋势未明，观望为主。,无,,97700,-11724.0,1032241.0,无,,97900,-11748.0,1034265.0
002905,金逸影视,2025-10-31,10.78,买入,放量上涨，突破前日高点，趋势转强。,无,,97700,21494.0,1053735.0,无,,97900,21538.0,1055803.0
002905,金逸影视,2025-11-03,11.06,买入,连续上涨，量价齐升，多头动能强劲。,无,,97700,27356.0,1081091.0,无,,97900,27412.0,1083215.0
002905,金逸影视,2025-11-04,11.37,持有,延续上涨趋势，但涨幅略有收窄，持仓观察。,无,,97700,30287.0,1111378.0,无,,97900,30349.0,1113564.0
002905,金逸影视,2025-11-05,11.72,持有,涨势加速，但已处短期高位，持仓待涨，警惕回调。,无,,97700,34195.0,1145573.0,无,,97900,34265.0,1147829.0
002905,金逸影视,2025-11-06,11.31,空仓,跌幅较大，趋势不明，等待企稳。,无,,97700,-40057.0,1105516.0,卖出,11.31,0,-40139.0,1107690.0
002905,金逸影视,2025-11-07,11.35,持有,小幅反弹，但量能未显，暂观望。,执行卖出,11.31,0,0.0,1105516.0,无,,0,0.0,1107690.0
002905,金逸影视,2025-11-10,11.62,买入,放量上涨，突破近期盘整，趋势转强。,无,,0,0.0,1105516.0,买入,11.62,95300,0.0,1107690.0
002905,金逸影视,2025-11-11,11.85,持有,延续升势，继续待涨。,执行买入,11.6,95300,23825.0,1129341.0,无,,95300,21919.0,1129609.0
002905,金逸影视,2025-11-12,11.64,卖出,上涨后回调，短线获利了结，锁定利润。,无,,95300,-20013.0,1109328.0,卖出,11.64,0,-20013.0,1109596.0
002905,金逸影视,2025-11-13,11.75,持有,小幅上涨，趋势待观察。,执行卖出,11.66,0,1906.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-14,11.58,持有,缩量回调，未破关键位。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-17,11.55,持有,跌幅收窄，等待企稳。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-18,11.48,卖出,连续下跌，趋势转弱。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-19,11.15,空仓,放量大跌，规避风险。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-20,10.87,空仓,股价下跌，趋势不明，等待企稳。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-21,10.6,空仓,连续下跌，未见明确止跌信号，继续观望。,无,,0,0.0,1111234.0,无,,0,0.0,1109596.0
002905,金逸影视,2025-11-24,11.0,买入,放量上涨，突破前日高点，趋势可能反转。,无,,0,0.0,1111234.0,买入,11.0,100800,0.0,1109596.0
002905,金逸影视,2025-11-25,11.37,持有,延续上涨趋势，量价配合良好，继续。,执行买入,11.0,101000,37370.0,1148604.0,无,,100800,37296.0,1146892.0
002905,金逸影视,2025-11-26,11.67,持有,股价继续上行，短期趋势维持，可继续。,无,,101000,30300.0,1178904.0,无,,100800,30240.0,1177132.0
002905,金逸影视,2025-11-27,11.21,持有,大幅下跌后存在技术性反弹可能，但趋势未明，建议观察。,无,,101000,-46460.0,1132444.0,无,,100800,-46368.0,1130764.0
002905,金逸影视,2025-11-28,11.87,持有,放量反弹收复前日跌幅，短期动能转强，可继续观察。,无,,101000,66660.0,1199104.0,无,,100800,66528.0,1197292.0
002905,金逸影视,2025-12-01,11.86,持有,股价高位震荡，涨幅收窄，需观察后续方向，暂持。,无,,101000,-1010.0,1198094.0,无,,100800,-1008.0,1196284.0
002905,金逸影视,2025-12-02,11.63,卖出,连续两日下跌，反弹动能衰竭，短期趋势转弱，考虑离场。,无,,101000,-23230.0,1174864.0,卖出,11.63,0,-23184.0,1173100.0
002905,金逸影视,2025-12-03,11.32,空仓,延续下跌趋势，未见企稳信号，保持观望。,执行卖出,11.74,0,11110.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-04,11.26,卖出,股价下跌，短线趋势转弱。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-05,10.91,空仓,跌幅较大，建议观望规避风险。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-08,11.26,持有,股价反弹，可继续观察。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-09,11.08,持有,小幅回调，趋势未明。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-10,11.15,持有,微幅上涨，维持现状观察。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-11,10.7,空仓,跌幅较大，趋势转弱，等待企稳。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-12,10.65,空仓,延续跌势，量能不足，未见明确止跌信号。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-15,10.39,空仓,跌幅扩大，下行趋势明确，规避风险。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-16,10.05,空仓,连续下跌，价格创新低，不宜介入。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-17,10.02,持有,/空仓  跌势趋缓，但未确认底部，持仓者观望，空仓者继续等待。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-18,10.35,持有,放量上涨，趋势初现，可继续观察。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-19,10.46,持有,延续升势但涨幅收窄，需关注后续动能。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-22,10.36,持有,小幅回调，未破前日低点，趋势未坏。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-23,10.3,持有,缩量微跌，处于盘整区间，方向待选择。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-24,10.36,持有,止跌回升，但量能不足，建议继续持仓观望。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-25,10.46,持有,小幅上涨，趋势未明，建议观望。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-26,10.51,持有,连续小幅上涨，量价配合一般，继续持仓观察。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-29,10.56,持有,延续温和上涨态势，未出现明确买卖信号。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-30,11.62,卖出,当日涨停，短线涨幅过大，次日有获利了结或回调压力。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2025-12-31,11.3,空仓,前日涨停后出现回调，短线动能减弱，建议离场观望。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2026-01-05,10.99,持有,缩量下跌，观察支撑位表现。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2026-01-06,10.96,持有,跌幅收窄企稳，等待方向确认。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2026-01-07,10.94,持有,连续缩量整理，趋势未明。,无,,0,0.0,1185974.0,无,,0,0.0,1173100.0
002905,金逸影视,2026-01-08,11.07,买入,放量上涨突破整理平台，趋势转强。,无,,0,0.0,1185974.0,买入,11.07,105900,0.0,1173100.0
002905,金逸影视,2026-01-09,11.25,持有,延续上涨趋势，可继续观察。,执行买入,11.03,107500,23650.0,1209624.0,无,,105900,19062.0,1192162.0
002905,金逸影视,2026-01-12,11.58,持有,放量上涨，趋势初现，观察次日持续性。,无,,107500,35475.0,1245099.0,无,,105900,34947.0,1227109.0
002905,金逸影视,2026-01-13,11.41,持有,缩量小幅回调，未破关键支撑，趋势未坏。,无,,107500,-18275.0,1226824.0,无,,105900,-18003.0,1209106.0
002905,金逸影视,2026-01-14,11.45,持有,缩量微涨，动能不足，但仍在震荡区间内。,无,,107500,4300.0,1231124.0,无,,105900,4236.0,1213342.0
002905,金逸影视,2026-01-15,11.17,卖出,放量下跌破位，短期趋势转弱，风险增加。,无,,107500,-30100.0,1201024.0,卖出,11.17,0,-29652.0,1183690.0
002905,金逸影视,2026-01-16,10.86,空仓,连续放量下跌，趋势明确向下，回避风险。,执行卖出,11.11,0,-6450.0,1194574.0,无,,0,0.0,1183690.0
002905,金逸影视,2026-01-19,11.0,持有,小幅上涨，趋势待观察,无,,0,0.0,1194574.0,无,,0,0.0,1183690.0
002905,金逸影视,2026-01-20,10.99,持有,微幅调整，未破关键位,无,,0,0.0,1194574.0,无,,0,0.0,1183690.0
002905,金逸影视,2026-01-21,10.92,持有,连续小幅回调，但整体形态未坏,无,,0,0.0,1194574.0,无,,0,0.0,1183690.0
002905,金逸影视,2026-01-22,11.11,买入,放量上涨突破近期盘整，趋势转强,无,,0,0.0,1194574.0,买入,11.11,106500,0.0,1183690.0
002905,金逸影视,2026-01-23,11.34,持有,延续上涨势头，可继续持仓,执行买入,11.11,107500,24725.0,1219299.0,无,,106500,24495.0,1208185.0
002905,金逸影视,2026-01-26,11.43,持有,小幅上涨，趋势未明，建议观望。,无,,107500,9675.0,1228974.0,无,,106500,9585.0,1217770.0
002905,金逸影视,2026-01-27,11.42,持有,微幅调整，未破关键位，继续观察。,无,,107500,-1075.0,1227899.0,无,,106500,-1065.0,1216705.0
002905,金逸影视,2026-01-28,11.38,持有,延续小幅回调，整体结构未坏，保持持仓。,无,,107500,-4300.0,1223599.0,无,,106500,-4260.0,1212445.0
002905,金逸影视,2026-01-29,11.56,买入,放量上涨突破近期盘整，有望开启上行。,无,,107500,19350.0,1242949.0,无,,106500,19170.0,1231615.0
002905,金逸影视,2026-01-30,12.15,持有,大幅上涨，趋势强劲，持仓待涨。,无,,107500,63425.0,1306374.0,无,,106500,62835.0,1294450.0
002905,金逸影视,2026-02-02,12.28,持有,小幅上涨，趋势待观察。,无,,107500,13975.0,1320349.0,无,,106500,13845.0,1308295.0
002905,金逸影视,2026-02-03,12.55,持有,延续上涨，量价配合可继续。,无,,107500,29025.0,1349374.0,无,,106500,28755.0,1337050.0
002905,金逸影视,2026-02-04,12.12,卖出,中阴线下跌，短期趋势转弱。,无,,107500,-46225.0,1303149.0,卖出,12.12,0,-45795.0,1291255.0
002905,金逸影视,2026-02-05,13.33,买入,强势涨停，动能强劲有望延续。,执行卖出,11.9,0,-23650.0,1279499.0,买入,13.33,96800,0.0,1291255.0
603598,引力传媒,2025-09-24,16.59,持有,股价上涨，趋势初显，可继续观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-09-25,16.7,持有,延续小幅上涨，维持持仓。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-09-26,17.04,持有,涨幅扩大，上升趋势延续。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-09-29,16.57,卖出,出现较大跌幅，趋势转弱，考虑离场。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-09-30,16.51,空仓,股价继续下跌，短期趋势向下，保持观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-09,16.59,持有,股价微涨，趋势未明，建议观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-10,16.5,持有,小幅回调，未破关键位，继续观察。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-13,16.05,卖出,跌幅较大，短期趋势转弱，控制风险。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-14,15.91,空仓,延续跌势，未见企稳信号，保持观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-15,16.02,空仓,小幅反弹但力度不足，仍需等待明确信号。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-16,15.79,空仓,股价下跌，趋势未明，建议观望。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-17,15.45,空仓,连续下跌，未见企稳信号，保持。,无,,0,0.0,1000000.0,无,,0,0.0,1000000.0
603598,引力传媒,2025-10-20,15.87,买入,放量上涨，突破前日高点，趋势可能反转。,无,,0,0.0,1000000.0,买入,15.87,63000,0.0,1000000.0
603598,引力传媒,2025-10-21,16.59,持有,延续强势上涨，可继续观察。,执行买入,15.79,63300,50640.0,1050640.0,无,,63000,45360.0,1045360.0
603598,引力传媒,2025-10-22,16.23,卖出,上涨后出现回调，短线获利了结。,无,,63300,-22788.0,1027852.0,卖出,16.23,0,-22680.0,1022680.0
603598,引力传媒,2025-10-23,16.85,持有,放量上涨，趋势初成，可继续观察。,执行卖出,16.21,0,-1266.0,1026586.0,无,,0,0.0,1022680.0
603598,引力传媒,2025-10-24,16.57,持有,缩量小幅回调，未破关键位，趋势未坏。,无,,0,0.0,1026586.0,无,,0,0.0,1022680.0
603598,引力传媒,2025-10-27,16.33,持有,连续缩量调整，接近前期支撑，等待方向。,无,,0,0.0,1026586.0,无,,0,0.0,1022680.0
603598,引力传媒,2025-10-28,16.35,持有,缩量企稳，波动收窄，方向待选择。,无,,0,0.0,1026586.0,无,,0,0.0,1022680.0
603598,引力传媒,2025-10-29,16.16,空仓,缩量跌破近期盘整区间，短期走弱，离场观望。,无,,0,0.0,1026586.0,无,,0,0.0,1022680.0
603598,引力传媒,2025-10-30,16.04,持有,小幅下跌，趋势未明，观望为主。,无,,0,0.0,1026586.0,无,,0,0.0,1022680.0
603598,引力传媒,2025-10-31,16.73,买入,放量上涨，突破近期压力，趋势转强。,无,,0,0.0,1026586.0,买入,16.73,61100,0.0,1022680.0
603598,引力传媒,2025-11-03,17.08,持有,延续升势，量价配合良好，继续持仓。,执行买入,16.88,60800,12160.0,1038746.0,无,,61100,21385.0,1044065.0
603598,引力传媒,2025-11-04,17.26,持有,涨幅收窄但维持上涨，趋势仍在。,无,,60800,10944.0,1049690.0,无,,61100,10998.0,1055063.0
603598,引力传媒,2025-11-05,17.31,持有,涨幅显著收窄，接近前高，需观察能否突破。,无,,60800,3040.0,1052730.0,无,,61100,3055.0,1058118.0
603598,引力传媒,2025-11-06,17.1,持有,股价小幅下跌，趋势未明，建议观望。,无,,60800,-12768.0,1039962.0,无,,61100,-12831.0,1045287.0
603598,引力传媒,2025-11-07,16.9,持有,连续两日下跌，但未破关键位，等待企稳信号。,无,,60800,-12160.0,1027802.0,无,,61100,-12220.0,1033067.0
603598,引力传媒,2025-11-10,17.24,买入,放量上涨，收复前两日跌幅，短线趋势转强。,无,,60800,20672.0,1048474.0,无,,61100,20774.0,1053841.0
603598,引力传媒,2025-11-11,17.13,持有,小幅回调，属正常调整，未破坏上涨形态。,无,,60800,-6688.0,1041786.0,无,,61100,-6721.0,1047120.0
